Chiplet,Core,Lane,Vector_Size,cin,cout,out_size,kernel_size,stride,OL1,AL1,WL1,real_WL1,AL2,reorder_case,rotation_enable,runtime,area-chiplet,area-package,total_memory_footprint,total_energy,chiplet_communication,dram_communication,DRAM_energy_A,DRAM_energy_W,DRAM_Energy,Die-to-Die_Energy,A-L2_Energy,A-L1_Energy,W-L1_Energy,Output_Energy,MAC_Energy,MOL1,MAL1,MWL1,sMWL1,MAL2,X1,Y1,K1,X2,Y2,K2,Kp,Yp,Kc,Yc,Xc,C1,C0,Csa,X0,Y0,note
4,8,16,8,256,512,28,3,1,24,65536,37376,9344,368640,1,False,258048.0,2077742.4155625,8310969.66225,1148.0,11658128198.74677,0,16971071488,36184176.62838703,10421055394.428854,10457759872.0,0.0,85329.6071835648,91175.2996847616,234613.16568023042,1174590058.0822237,25367150.592,4227858432,528482304,2113929216,16515072b,7340032,1,1,2,14,4,8,1,4,2,2,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,37376,9344,368640,2,False,258048.0,2077742.4155625,8310969.66225,1148.0,1676452315.6171439,0,772669440,289473413.0270962,186090274.90051523,476127360.0,0.0,86118.00589271041,91175.2996847616,190453.63734282242,1174590058.0822237,25367150.592,4227858432,528482304,37748736,294912b,58720256,1,1,2,14,4,8,1,4,2,2,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,37376,9344,368640,1,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,3826265841.8873253,0,4261806080,20353599.3534677,2605263848.6072135,2626171520.0,0.0,37937.5662661632,40522.3554154496,58653.291420057605,1174590058.0822237,25367150.592,4227858432,234881024,528482304,4128768b,4128768,1,1,2,7,2,8,1,4,2,2,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,37376,9344,368640,2,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,1549567463.6549013,0,567148544,162828794.8277416,186090274.90051523,349483136.0,0.0,38381.040540057606,40522.3554154496,48215.584722124804,1174590058.0822237,25367150.592,4227858432,234881024,37748736,294912b,33030144,1,1,2,7,2,8,1,4,2,2,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,37376,9344,368640,1,False,294912.0,2081613.699,8326454.796,1148.0,2132604586.355707,0,1235222528,16153650.280529922,744361099.6020609,761157632.0,0.0,24397.988757504,26050.085624217598,16758.083262873603,1342388718.9500625,28991029.248,4831838208,150994944,150994944,1179648b,3276800,1,1,2,4,1,8,1,4,2,2,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,37376,9344,368640,2,False,294912.0,2081613.699,8326454.796,1148.0,1687409313.6178708,0,512753664,129229202.24423937,186090274.90051523,315964416.0,0.0,24749.952466944,26050.085624217598,14349.3817171968,1342388718.9500625,28991029.248,4831838208,150994944,37748736,294912b,26214400,1,1,2,4,1,8,1,4,2,2,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,37376,9344,368640,1,False,589824.0,2094001.8059999999,8376007.223999999,1148.0,3535012287.637645,0,1285554176,418702615.27133554,372180549.80103046,792172544.0,0.0,35119.5327627264,36180.67447808,8379.041631436801,2684778005.8927727,57982058.496,9663676416,209715200,75497472,589824b,84934656,1,1,2,2,1,8,1,4,2,2,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,37376,9344,368640,2,False,589824.0,2094001.8059999999,8376007.223999999,1148.0,3348922012.7371297,0,983564288,418702615.27133554,186090274.90051523,606083072.0,0.0,35119.5327627264,36180.67447808,7576.1411162112,2684778005.8927727,57982058.496,9663676416,209715200,37748736,294912b,84934656,1,1,2,2,1,8,1,4,2,2,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,24,65536,18688,9344,368640,1,False,225792.0,2077742.4155625,8310969.66225,1148.0,19334868795.488167,0,29672480768,47491731.82475797,18236846940.250492,18284507192.0,0.0,74712.6812049408,79778.3872241664,244628.64521625603,1027766227.006521,22196256.768,3699376128,462422016,3699376128,14450688b,9633792,1,1,1,14,7,8,1,4,4,1,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,18688,9344,368640,2,False,225792.0,2077742.4155625,8310969.66225,1148.0,1616554252.911495,0,918953984,379933854.59806377,186090274.90051523,566269496.0,0.0,75747.4545106944,79778.3872241664,166747.29523937282,1027766227.006521,22196256.768,3699376128,462422016,37748736,147456b,77070336,1,1,1,14,7,8,1,4,4,1,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,18688,9344,368640,1,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,6438031532.393682,0,8500215808,27138132.471290268,5210527697.214427,5237925952.0,0.0,37958.684088729606,40522.3554154496,69893.89863321601,1174590054.863545,25367150.592,4227858432,234881024,1056964608,4128768b,5505024,1,1,1,7,4,8,1,4,4,1,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,18688,9344,368640,2,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,1603561037.378803,0,654770176,217105059.77032214,186090274.90051523,403476544.0,0.0,38549.983120588804,40522.3554154496,48215.584722124804,1174590054.863545,25367150.592,4227858432,234881024,37748736,147456b,44040192,1,1,1,7,4,8,1,4,4,1,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,18688,9344,368640,1,False,294912.0,2081613.699,8326454.796,1148.0,2879873340.3353844,0,2447900672,19384380.336635906,1488722199.2041218,1508423168.0,0.0,24408.044863488,26050.085624217598,19969.685323776,1342388715.2715726,28991029.248,4831838208,150994944,301989888,1179648b,3932160,1,1,1,4,2,8,1,4,4,1,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,18688,9344,368640,2,False,294912.0,2081613.699,8326454.796,1148.0,1712932078.3882287,0,554172416,155075042.69308725,186090274.90051523,341487104.0,0.0,24830.401314816,26050.085624217598,14349.3817171968,1342388715.2715726,28991029.248,4831838208,150994944,37748736,147456b,31457280,1,1,1,4,2,8,1,4,4,1,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,18688,9344,368640,1,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1758460036.6613328,0,628097024,14538285.252476929,372180549.80103046,387040256.0,0.0,16953.383190528,18090.33723904,4992.421330944,1342388715.2715726,28991029.248,4831838208,104857600,75497472,294912b,2949120,1,1,1,2,1,8,1,4,4,1,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,18688,9344,368640,2,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1674137758.5281563,0,491257856,116306282.01981543,186090274.90051523,302718464.0,0.0,17270.150529024,18090.33723904,4189.520815718401,1342388715.2715726,28991029.248,4831838208,104857600,37748736,147456b,23592960,1,1,1,2,1,8,1,4,4,1,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,24,65536,9344,9344,368640,1,False,258048.0,2077742.4155625,8310969.66225,1148.0,42905039767.9304,0,67678994432,20353599.3534677,41684221577.715416,41704536608.0,0.0,85280.3322642432,91175.2996847616,369500.4522381312,1174590053.2542057,25367150.592,4227858432,528482304,8455716864,16515072b,4128768,4,4,1,7,2,4,1,4,8,1,1,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,9344,9344,368640,2,False,258048.0,2077742.4155625,8310969.66225,1148.0,42966100565.9908,0,67778084864,81414397.4138708,41684221577.715416,41765597216.0,0.0,85470.3926673408,91175.2996847616,369500.4522381312,1174590053.2542057,25367150.592,4227858432,528482304,8455716864,16515072b,16515072,4,4,1,7,2,4,1,4,8,1,1,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,9344,9344,368640,1,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,11641633350.880947,0,16944693248,20353599.3534677,10421055394.428854,10441505312.0,0.0,37937.5662661632,40522.3554154496,92375.1130595328,1174590053.2542057,25367150.592,4227858432,234881024,2113929216,4128768b,4128768,2,2,1,7,2,4,1,4,8,1,1,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,9344,9344,368640,2,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,11702694148.941349,0,17043783680,81414397.4138708,10421055394.428854,10502565920.0,0.0,38127.626669260804,40522.3554154496,92375.1130595328,1174590053.2542057,25367150.592,4227858432,234881024,2113929216,4128768b,16515072,2,2,1,7,2,4,1,4,8,1,1,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,9344,9344,368640,1,False,258048.0,2081613.699,8326454.796,1148.0,3825771947.047559,0,4261117952,20353599.3534677,2605263848.6072135,2625747488.0,0.0,21367.5981668352,22793.8249211904,23093.7782648832,1174590053.2542057,25367150.592,4227858432,132120576,528482304,1032192b,4128768,1,1,1,7,2,4,1,4,8,1,1,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,9344,9344,368640,2,False,258048.0,2081613.699,8326454.796,1148.0,3886832745.1079617,0,4360208384,81414397.4138708,2605263848.6072135,2686808096.0,0.0,21557.658569932802,22793.8249211904,23093.7782648832,1174590053.2542057,25367150.592,4227858432,132120576,528482304,1032192b,16515072,1,1,1,7,2,4,1,4,8,1,1,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,9344,9344,368640,1,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,2132094413.6511717,0,1234436096,16153650.280529922,744361099.6020609,760673024.0,0.0,16958.41124352,18090.33723904,6598.2223613952,1342388713.4323277,28991029.248,4831838208,104857600,150994944,294912b,3276800,1,1,1,4,1,4,1,4,8,1,1,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,9344,9344,368640,2,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,2180555364.4927616,0,1313079296,64614601.12211969,744361099.6020609,809133824.0,0.0,17109.25283328,18090.33723904,6598.2223613952,1342388713.4323277,28991029.248,4831838208,104857600,150994944,294912b,13107200,1,1,1,4,1,4,1,4,8,1,1,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,24,65536,74752,9344,368640,1,False,258048.0,2077742.4155625,8310969.66225,1148.0,2571931265.6087217,0,2225864704,67845331.17822567,1302631924.3036067,1371602176.0,0.0,85428.157022208,91175.2996847616,195271.04043417601,1174590064.5195808,25367150.592,4227858432,528482304,264241152,4128768b,13762560,2,2,1,7,4,8,4,1,1,4,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,74752,9344,368640,2,False,258048.0,2077742.4155625,8310969.66225,1148.0,1790739228.277824,0,958136320,542762649.4258053,46522568.72512881,590414080.0,0.0,86906.404601856,91175.2996847616,189851.46195640322,1174590064.5195808,25367150.592,4227858432,528482304,9437184,147456b,110100480,2,2,1,7,4,8,4,1,1,4,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,74752,9344,368640,1,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,2571691031.845834,0,2225864704,67845331.17822567,1302631924.3036067,1371602176.0,0.0,38085.391024128,40522.3554154496,53032.98781347841,1174590064.5195808,25367150.592,4227858432,234881024,264241152,4128768b,13762560,1,1,1,7,4,8,4,1,1,4,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,74752,9344,368640,2,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,1790498994.514936,0,958136320,542762649.4258053,46522568.72512881,590414080.0,0.0,39563.638603776,40522.3554154496,47613.409335705604,1174590064.5195808,25367150.592,4227858432,234881024,9437184,147456b,110100480,1,1,1,7,4,8,4,1,1,4,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,74752,9344,368640,1,False,294912.0,2081613.699,8326454.796,1148.0,1803069678.641034,0,700448768,58153141.009907715,372180549.80103046,431624192.0,0.0,24528.718135296,26050.085624217598,15152.2822324224,1342388726.3070421,28991029.248,4831838208,150994944,75497472,1179648b,11796480,1,1,1,4,2,8,4,1,1,4,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,74752,9344,368640,2,False,294912.0,2081613.699,8326454.796,1148.0,1884483684.6344864,0,832569344,465225128.0792617,46522568.72512881,513038336.0,0.0,25795.78748928,26050.085624217598,13747.2063307776,1342388726.3070421,28991029.248,4831838208,150994944,9437184,147456b,94371840,1,1,1,4,2,8,4,1,1,4,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,74752,9344,368640,1,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1861196924.9609253,0,794820608,395441358.86737245,93045137.45025761,489777152.0,0.0,18138.9980860416,18090.33723904,3788.0705581056,1342388726.3070421,28991029.248,4831838208,104857600,18874368,294912b,80216064,1,1,1,2,1,8,4,1,1,4,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,74752,9344,368640,2,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1814674356.2357965,0,719323136,395441358.86737245,46522568.72512881,443254784.0,0.0,18138.9980860416,18090.33723904,3587.3454292992,1342388726.3070421,28991029.248,4831838208,104857600,9437184,147456b,80216064,1,1,1,2,1,8,4,1,1,4,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,24,65536,37376,9344,368640,1,False,258048.0,2077742.4155625,8310969.66225,1148.0,2571365883.171365,0,2224947200,67845331.17822567,1302631924.3036067,1371036800.0,0.0,85428.157022208,91175.2996847616,195271.04043417601,1174590058.0822237,25367150.592,4227858432,528482304,264241152,2064384b,13762560,4,2,1,4,7,4,4,1,2,2,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,37376,9344,368640,2,False,258048.0,2077742.4155625,8310969.66225,1148.0,1518792521.127564,0,516816896,271381324.71290267,46522568.72512881,318468224.0,0.0,86061.6916992,91175.2996847616,189851.46195640322,1174590058.0822237,25367150.592,4227858432,528482304,9437184,73728b,55050240,4,2,1,4,7,4,4,1,2,2,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,37376,9344,368640,1,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,2571125649.408477,0,2224947200,67845331.17822567,1302631924.3036067,1371036800.0,0.0,38085.391024128,40522.3554154496,53032.98781347841,1174590058.0822237,25367150.592,4227858432,234881024,264241152,2064384b,13762560,2,1,1,4,7,4,4,1,2,2,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,37376,9344,368640,2,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,1518552287.364676,0,516816896,271381324.71290267,46522568.72512881,318468224.0,0.0,38718.92570112,40522.3554154496,47613.409335705604,1174590058.0822237,25367150.592,4227858432,234881024,9437184,73728b,55050240,2,1,1,4,7,4,4,1,2,2,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,37376,9344,368640,1,False,294912.0,2081613.699,8326454.796,1148.0,2181065537.197297,0,1313865728,64614601.12211969,744361099.6020609,809618432.0,0.0,24548.830347264,26050.085624217598,16758.083262873603,1342388718.9500625,28991029.248,4831838208,150994944,150994944,1179648b,13107200,1,1,1,4,4,4,4,1,2,2,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,37376,9344,368640,2,False,294912.0,2081613.699,8326454.796,1148.0,1677070809.6867237,0,495976448,258458404.48847875,46522568.72512881,305626112.0,0.0,25152.196706304,26050.085624217598,13747.2063307776,1342388718.9500625,28991029.248,4831838208,150994944,9437184,73728b,52428800,1,1,1,4,4,4,4,1,2,2,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,37376,9344,368640,1,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1767505859.8224986,0,642777088,209351307.63566777,186090274.90051523,396086272.0,0.0,17559.7663813632,18090.33723904,4189.520815718401,1342388718.9500625,28991029.248,4831838208,104857600,37748736,294912b,42467328,1,1,1,2,2,4,4,1,2,2,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,37376,9344,368640,2,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1627938153.6471121,0,416284672,209351307.63566777,46522568.72512881,256519168.0,0.0,17559.7663813632,18090.33723904,3587.3454292992,1342388718.9500625,28991029.248,4831838208,104857600,9437184,73728b,42467328,1,1,1,2,2,4,4,1,2,2,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,24,65536,18688,9344,368640,1,False,258048.0,2077742.4155625,8310969.66225,1148.0,2571083191.9526863,0,2224488448,67845331.17822567,1302631924.3036067,1370754112.0,0.0,85428.157022208,91175.2996847616,195271.04043417601,1174590054.863545,25367150.592,4227858432,528482304,264241152,1032192b,13762560,4,4,1,4,7,2,4,1,4,1,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,18688,9344,368640,2,False,258048.0,2077742.4155625,8310969.66225,1148.0,1382819167.552434,0,296157184,135690662.35645133,46522568.72512881,182495296.0,0.0,85639.335247872,91175.2996847616,189851.46195640322,1174590054.863545,25367150.592,4227858432,528482304,9437184,36864b,27525120,4,4,1,4,7,2,4,1,4,1,2,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,18688,9344,368640,1,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,1912742462.9201722,0,1156513792,61060798.0604031,651315962.1518034,712656448.0,0.0,38064.273201561606,40522.3554154496,50222.8360101888,1174590054.863545,25367150.592,4227858432,234881024,132120576,516096b,12386304,4,2,1,2,7,2,4,1,4,1,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,18688,9344,368640,2,False,258048.0,2078516.6722499998,8314066.688999999,1148.0,1369009867.5539007,0,274137088,122121596.1208062,46522568.72512881,168926272.0,0.0,38254.3336046592,40522.3554154496,47613.409335705604,1174590054.863545,25367150.592,4227858432,234881024,9437184,36864b,24772608,4,2,1,2,7,2,4,1,4,1,2,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,18688,9344,368640,1,False,258048.0,2081613.699,8326454.796,1148.0,1912672604.9084234,0,1156513792,61060798.0604031,651315962.1518034,712656448.0,0.0,21494.3051022336,22793.8249211904,14663.322855014401,1174590054.863545,25367150.592,4227858432,132120576,132120576,516096b,12386304,2,1,1,2,7,2,4,1,4,1,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,18688,9344,368640,2,False,258048.0,2081613.699,8326454.796,1148.0,1368940009.542152,0,274137088,122121596.1208062,46522568.72512881,168926272.0,0.0,21684.3655053312,22793.8249211904,12053.896180531201,1174590054.863545,25367150.592,4227858432,132120576,9437184,36864b,24772608,2,1,1,2,7,2,4,1,4,1,2,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,18688,9344,368640,1,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1802074892.4187639,0,698875904,58153141.009907715,372180549.80103046,430654976.0,0.0,17089.140621312,18090.33723904,4992.421330944,1342388715.2715726,28991029.248,4831838208,104857600,75497472,294912b,11796480,1,1,1,2,4,2,4,1,4,1,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,18688,9344,368640,2,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,1534570052.3527699,0,264765440,116306282.01981543,46522568.72512881,163151360.0,0.0,17270.150529024,18090.33723904,3587.3454292992,1342388715.2715726,28991029.248,4831838208,104857600,9437184,36864b,23592960,1,1,1,2,4,2,4,1,4,1,2,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,24,65536,9344,9344,368640,1,False,225792.0,2077742.4155625,8310969.66225,1148.0,37595337924.24286,0,59305824256,71237597.73713696,36473693880.500984,36544897564.0,0.0,74786.5935839232,79778.3872241664,323312.8957083648,1027766225.5983491,22196256.768,3699376128,462422016,7398752256,14450688b,14450688,4,4,1,7,7,1,4,1,8,1,1,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,24,65536,9344,9344,368640,2,False,225792.0,2077742.4155625,8310969.66225,1148.0,37595337924.24286,0,59305824256,71237597.73713696,36473693880.500984,36544897564.0,0.0,74786.5935839232,79778.3872241664,323312.8957083648,1027766225.5983491,22196256.768,3699376128,462422016,7398752256,14450688b,14450688,4,4,1,7,7,1,4,1,8,1,1,32,8,1,1,1,conv8
4,8,16,8,256,512,28,3,1,96,65536,9344,9344,368640,1,False,294912.0,2078516.6722499998,8314066.688999999,1148.0,13346077255.438189,0,19432472576,64614601.12211969,11909777593.632975,11974502144.0,0.0,43485.936746496,46311.2633319424,105571.5577823232,1342388713.4323277,28991029.248,4831838208,268435456,2415919104,4718592b,13107200,4,4,1,4,4,1,4,1,8,1,1,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,96,65536,9344,9344,368640,2,False,294912.0,2078516.6722499998,8314066.688999999,1148.0,13346077255.438189,0,19432472576,64614601.12211969,11909777593.632975,11974502144.0,0.0,43485.936746496,46311.2633319424,105571.5577823232,1342388713.4323277,28991029.248,4831838208,268435456,2415919104,4718592b,13107200,4,4,1,4,4,1,4,1,8,1,1,32,8,1,2,2,conv8
4,8,16,8,256,512,28,3,1,384,65536,9344,9344,368640,1,False,294912.0,2081613.699,8326454.796,1148.0,4413664222.485745,0,4936957952,64614601.12211969,2977444398.4082437,3042207488.0,0.0,24548.830347264,26050.085624217598,26392.8894455808,1342388713.4323277,28991029.248,4831838208,150994944,603979776,1179648b,13107200,2,2,1,4,4,1,4,1,8,1,1,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,384,65536,9344,9344,368640,2,False,294912.0,2081613.699,8326454.796,1148.0,4413664222.485745,0,4936957952,64614601.12211969,2977444398.4082437,3042207488.0,0.0,24548.830347264,26050.085624217598,26392.8894455808,1342388713.4323277,28991029.248,4831838208,150994944,603979776,1179648b,13107200,2,2,1,4,4,1,4,1,8,1,1,32,8,1,4,4,conv8
4,8,16,8,256,512,28,3,1,1536,65536,9344,9344,368640,1,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,2180555364.4927616,0,1313079296,64614601.12211969,744361099.6020609,809133824.0,0.0,17109.25283328,18090.33723904,6598.2223613952,1342388713.4323277,28991029.248,4831838208,104857600,150994944,294912b,13107200,1,1,1,4,4,1,4,1,8,1,1,32,8,1,8,8,conv8
4,8,16,8,256,512,28,3,1,1536,65536,9344,9344,368640,2,False,294912.0,2094001.8059999999,8376007.223999999,1148.0,2180555364.4927616,0,1313079296,64614601.12211969,744361099.6020609,809133824.0,0.0,17109.25283328,18090.33723904,6598.2223613952,1342388713.4323277,28991029.248,4831838208,104857600,150994944,294912b,13107200,1,1,1,4,4,1,4,1,8,1,1,32,8,1,8,8,conv8
4,8,16,8,512,512,28,3,1,24,65536,74752,9344,368640,1,False,516096.0,2077742.4155625,8310969.66225,1148.0,12875073797.093859,0,17001349120,54276264.942580536,10421055394.428854,10476417280.0,0.0,170602.90017361921,182350.5993695232,424263.90250782727,2347144998.5078096,50734301.184,8455716864,1056964608,2113929216,33030144b,11010048,1,1,2,14,2,16,1,4,1,4,2,64,8,1,1,1,conv9
4,8,16,8,512,512,28,3,1,24,65536,74752,9344,368640,2,False,516096.0,2077742.4155625,8310969.66225,1148.0,3640342926.6047463,0,2015100928,868420239.0812886,372180549.80103046,1241727232.0,0.0,173137.0388815872,182350.5993695232,380907.27468564484,2347144998.5078096,50734301.184,8455716864,1056964608,75497472,1179648b,176160768,1,1,2,14,2,16,1,4,1,4,2,64,8,1,1,1,conv9
4,8,16,8,512,512,28,3,1,96,65536,74752,9344,368640,1,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,5038448184.392977,0,4284743680,33922665.58911283,2605263848.6072135,2640305920.0,0.0,75854.01470976001,81044.7108308992,106065.97562695682,2347144998.5078096,50734301.184,8455716864,469762048,528482304,8257536b,6881280,1,1,2,7,1,16,1,4,1,4,2,64,8,1,2,2,conv9
4,8,16,8,512,512,28,3,1,96,65536,74752,9344,368640,2,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,3314204869.423487,0,1486618624,542762649.4258053,372180549.80103046,916070656.0,0.0,77437.85140224,81044.7108308992,96431.16944424961,2347144998.5078096,50734301.184,8455716864,469762048,75497472,1179648b,110100480,1,1,2,7,1,16,1,4,1,4,2,64,8,1,2,2,conv9
4,8,16,8,512,512,28,3,1,384,65536,74752,9344,368640,1,False,1179648.0,2081613.699,8326454.796,1148.0,8833330765.621782,0,5440012288,1860900512.3170469,1488722199.2041218,3352195072.0,0.0,103183.14995712,104200.34249687039,60609.1289296896,5364903584.008398,115964116.992,19327352832,603979776,301989888,4718592b,377487360,1,1,2,4,1,16,1,4,1,4,2,64,8,1,4,4,conv9
4,8,16,8,512,512,28,3,1,384,65536,74752,9344,368640,2,False,1179648.0,2081613.699,8326454.796,1148.0,7716789116.21869,0,3628072960,1860900512.3170469,372180549.80103046,2235658240.0,0.0,103183.14995712,104200.34249687039,55791.725838336,5364903584.008398,115964116.992,19327352832,603979776,75497472,1179648b,377487360,1,1,2,4,1,16,1,4,1,4,2,64,8,1,4,4,conv9
4,8,16,8,512,512,28,3,1,1536,65536,74752,9344,368640,1,False,2359296.0,2094001.8059999999,8376007.223999999,1148.0,14875104173.24051,0,6350176256,3163530870.9389796,744361099.6020609,3913048064.0,0.0,145111.9846883328,144722.69791232,30304.5644648448,10729807736.009445,231928233.984,38654705664,838860800,150994944,2359296b,641728512,1,1,2,2,1,16,1,4,1,4,2,64,8,1,8,8,conv9
4,8,16,8,512,512,28,3,1,1536,65536,74752,9344,368640,2,False,2359296.0,2094001.8059999999,8376007.223999999,1148.0,14502923623.43948,0,5746196480,3163530870.9389796,372180549.80103046,3540869120.0,0.0,145111.9846883328,144722.69791232,28698.7634343936,10729807736.009445,231928233.984,38654705664,838860800,75497472,1179648b,641728512,1,1,2,2,1,16,1,4,1,4,2,64,8,1,8,8,conv9
4,8,16,8,512,512,28,3,1,24,65536,37376,9344,368640,1,False,516096.0,2077742.4155625,8310969.66225,1148.0,23313655897.399548,0,33941225472,72368353.25677405,20842110788.857708,20914954368.0,0.0,170659.2143671296,182350.5993695232,469226.33136046084,2347144992.0704527,50734301.184,8455716864,1056964608,4227858432,33030144b,14680064,1,1,1,14,4,16,1,4,2,2,2,64,8,1,1,1,conv9
4,8,16,8,512,512,28,3,1,24,65536,37376,9344,368640,2,False,516096.0,2077742.4155625,8310969.66225,1148.0,3929250957.1944857,0,2483945472,1157893652.1083848,372180549.80103046,1530634368.0,0.0,174038.0659777536,182350.5993695232,380907.27468564484,2347144992.0704527,50734301.184,8455716864,1056964608,75497472,589824b,234881024,1,1,1,14,4,16,1,4,2,2,2,64,8,1,1,1,conv9
4,8,16,8,512,512,28,3,1,96,65536,37376,9344,368640,1,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,7649931183.6806555,0,8522694656,40707198.7069354,5210527697.214427,5251777664.0,0.0,75875.1325323264,81044.7108308992,117306.58284011521,2347144992.0704527,50734301.184,8455716864,469762048,1056964608,8257536b,8257536,1,1,1,7,2,16,1,4,2,2,2,64,8,1,2,2,conv9
4,8,16,8,512,512,28,3,1,96,65536,37376,9344,368640,2,False,516096.0,2078516.6722499998,8314066.688999999,1148.0,3422192016.871291,0,1661861888,651315179.3109664,372180549.80103046,1024057472.0,0.0,77775.7365633024,81044.7108308992,96431.16944424961,2347144992.0704527,50734301.184,8455716864,469762048,75497472,589824b,132120576,1,1,1,7,2,16,1,4,2,2,2,64,8,1,2,2,conv9
